,gene_ids,feature_types,mito,n_cells,highly_variable,means,dispersions,dispersions_norm
TRPC1,ENSG00000144935,Gene Expression,False,1235,False,0.685842398935068,0.9058854196066708,1.2510787
U2SURP,ENSG00000163714,Gene Expression,False,2481,False,1.4921676176982528,0.37546128604293827,-0.99238586
C3orf58,ENSG00000181744,Gene Expression,False,1423,False,0.9094115875370876,1.4803182081090276,1.8813579
PLOD2,ENSG00000152952,Gene Expression,False,2263,False,1.4994034139086732,1.451643432769264,0.8956007
PLSCR4,ENSG00000114698,Gene Expression,False,1018,False,0.4619459450431049,0.42782587952498097,0.51699466
PLSCR1,ENSG00000188313,Gene Expression,False,1436,False,0.6820830272937929,0.9279865330112821,1.3183513
AGTR1,ENSG00000144891,Gene Expression,False,1066,True,0.9899956380655903,1.930918892980957,2.9023962
HLTF,ENSG00000071794,Gene Expression,False,2257,False,1.2869796941353175,0.6211057118593061,-0.3381212
HPS3,ENSG00000163755,Gene Expression,False,1667,False,0.7365916935011494,0.2817737295260348,-0.6486249
WWTR1,ENSG00000018408,Gene Expression,False,1111,False,0.6526670524027723,0.9701008240487455,1.4465408
COMMD2,ENSG00000114744,Gene Expression,False,1142,False,0.5193957653404511,0.4991296462677842,0.86308396
ANKUB1,ENSG00000206199,Gene Expression,False,1745,False,1.0758974077703294,1.1761511679184993,1.1921309
RNF13,ENSG00000082996,Gene Expression,False,2389,False,1.4386276477487037,0.5247362321642808,-0.73050725
TSC22D2,ENSG00000196428,Gene Expression,False,2367,False,1.4683828997720145,0.5468949471168894,-0.6916334
SERP1,ENSG00000120742,Gene Expression,False,2295,False,1.3113045949549926,0.5522470725070644,-0.47134894
EIF2A,ENSG00000144895,Gene Expression,False,1990,False,0.9504413219176692,0.24216813396496542,-0.9242272
SELENOT,ENSG00000198843,Gene Expression,False,1529,False,0.6684243891211825,0.2664248980575009,-0.69534445
SIAH2,ENSG00000181788,Gene Expression,False,2028,False,1.1310436226245946,0.8273299022218933,0.06088149
MED12L,ENSG00000144893,Gene Expression,False,1364,False,0.8128310129704314,0.9932338553453234,1.5169544
MBNL1,ENSG00000152601,Gene Expression,False,2506,False,2.202562331903754,1.5463720465897577,-0.06382575
ARHGEF26,ENSG00000114790,Gene Expression,False,2124,False,1.34127413467238,1.0445927939761874,0.48124188
DHX36,ENSG00000174953,Gene Expression,False,2340,False,1.305084076388755,0.35128542332361706,-0.8601697
PLCH1,ENSG00000114805,Gene Expression,False,1495,False,0.9570275823849825,1.3944044736308798,1.6866817
GMPS,ENSG00000163655,Gene Expression,False,2274,False,1.3354980936919805,0.6993982566676727,-0.18664074
SSR3,ENSG00000114850,Gene Expression,False,1804,False,0.8562006333498996,0.4743204614912865,-0.062541135
TIPARP,ENSG00000163659,Gene Expression,False,1512,False,0.7149460951154288,0.6556778061085582,0.48948377
LEKR1,ENSG00000197980,Gene Expression,False,1793,False,1.058290075303704,1.1370604478849538,1.1035533
CCNL1,ENSG00000163660,Gene Expression,False,2416,False,1.4353211294333346,0.49794580275584405,-0.7775067
RSRC1,ENSG00000174891,Gene Expression,False,2576,False,2.1941905860799538,0.9400834180772669,-0.8413785
MLF1,ENSG00000178053,Gene Expression,False,1062,True,0.5898432422198424,1.0039997273312427,3.3135877
GFM1,ENSG00000168827,Gene Expression,False,1845,False,0.8134666723853731,0.13508440824944068,-1.0951254
MFSD1,ENSG00000118855,Gene Expression,False,1413,False,0.6312160089725258,0.36669944053708053,-0.39012358
IQCJ-SCHIP1,ENSG00000283154,Gene Expression,False,1003,True,0.6090071016427588,1.0858884410412737,3.7110534
IFT80,ENSG00000068885,Gene Expression,False,1346,False,0.576381143818198,0.35281705794985446,0.15292203
SMC4,ENSG00000113810,Gene Expression,False,2428,False,2.0179499347402916,1.7049237476031844,0.5808011
KPNA4,ENSG00000186432,Gene Expression,False,2413,False,1.4140108165404182,0.3797194692817821,-0.98491555
PPM1L,ENSG00000163590,Gene Expression,False,2355,False,1.7492833475339646,1.1698780121049175,0.049386177
NMD3,ENSG00000169251,Gene Expression,False,2116,False,1.1946664109115337,0.6518603409198921,-0.27861714
SPTSSB,ENSG00000196542,Gene Expression,False,1498,False,0.8017730583232558,0.8607992291946944,1.113843
PDCD10,ENSG00000114209,Gene Expression,False,2301,False,1.2327885388821989,0.28939662770257074,-0.97991216
SERPINI1,ENSG00000163536,Gene Expression,False,1549,False,0.8552868110149884,0.9885671941052726,1.5027498
GOLIM4,ENSG00000173905,Gene Expression,False,1909,False,0.9236443124379913,0.31010424548664567,-0.7702874
MECOM,ENSG00000085276,Gene Expression,False,2339,False,1.9873159702143621,1.700887360059032,0.57500666
MYNN,ENSG00000085274,Gene Expression,False,1189,False,0.46341603216540184,0.13059709405757572,-0.9256739
SEC62,ENSG00000008952,Gene Expression,False,2369,False,1.4901975303808914,1.1603386544153744,0.38455382
GPR160,ENSG00000173890,Gene Expression,False,1665,False,0.9298437818499722,1.0534990972492884,0.9142076
PHC3,ENSG00000173889,Gene Expression,False,2576,False,1.8802569406343352,0.3641317003892396,-1.343982
PRKCI,ENSG00000163558,Gene Expression,False,2333,False,1.311389840418891,0.2870294596415678,-0.9844922
SKIL,ENSG00000136603,Gene Expression,False,2185,False,1.2176783455580207,0.7416512060876738,-0.104889706
RPL22L1,ENSG00000163584,Gene Expression,False,1084,True,0.5256609129863054,0.8119264856325727,2.3813157
TNIK,ENSG00000154310,Gene Expression,False,1692,False,1.1672544794243238,1.3903799616231043,1.1502712
FNDC3B,ENSG00000075420,Gene Expression,False,2320,False,1.7148521447788696,1.5870424209602632,0.7201688
NCEH1,ENSG00000144959,Gene Expression,False,1651,False,0.9083563111654677,0.9619826373178476,0.7068359
ECT2,ENSG00000114346,Gene Expression,False,2056,False,1.4700660328086501,1.4936463342794182,0.96928793
NAALADL2,ENSG00000177694,Gene Expression,False,2529,False,3.0780918722462265,3.4737455208834995,1.4257288
TBL1XR1,ENSG00000177565,Gene Expression,False,2592,False,2.371065229450622,1.2509726854927703,-0.7365477
PIK3CA,ENSG00000121879,Gene Expression,False,1968,False,1.0938443073215256,0.7740873205764429,0.28107467
KCNMB3,ENSG00000171121,Gene Expression,False,1433,False,0.5996639430327324,0.2323492585768849,-0.43179625
MFN1,ENSG00000171109,Gene Expression,False,1820,False,0.9176562287279543,0.5901825956387139,-0.13564408
GNB4,ENSG00000114450,Gene Expression,False,1205,False,0.6857610563288562,0.9536280283017836,1.3964001
ACTL6A,ENSG00000136518,Gene Expression,False,1302,False,0.6046240100543361,0.49990655329667,0.8668549
USP13,ENSG00000058056,Gene Expression,False,1355,True,0.8742243742520531,1.7297258760416199,2.4465032
TTC14,ENSG00000163728,Gene Expression,False,2289,False,1.3406299837908315,0.7557450841575728,-0.077620864
FXR1,ENSG00000114416,Gene Expression,False,2372,False,1.4377156190111793,0.8827646348417796,-0.10240465
ATP11B,ENSG00000058063,Gene Expression,False,1775,False,0.9080601309350438,0.48004496392783785,-0.38521037
DCUN1D1,ENSG00000043093,Gene Expression,False,1670,False,0.8190667208514233,0.5421646772515154,0.14396662
MCCC1,ENSG00000078070,Gene Expression,False,1877,False,1.0304381281100596,0.8659933712463636,0.4893291
YEATS2,ENSG00000163872,Gene Expression,False,1962,False,1.0986220873182149,0.7907706634353149,0.3188783
ABCC5,ENSG00000114770,Gene Expression,False,2354,False,1.6772514266527365,1.1111180189559524,-0.045097396
EIF2B5,ENSG00000145191,Gene Expression,False,1018,False,0.4231894292106142,0.2947914454286837,-0.12871867
DVL3,ENSG00000161202,Gene Expression,False,1750,False,0.779595996512084,0.29201189365589003,-0.61746144
AP2M1,ENSG00000161203,Gene Expression,False,1223,False,0.5813415680575637,0.6114843607031536,1.4084235
PSMD2,ENSG00000175166,Gene Expression,False,1326,False,0.618986061683479,0.5702581460409288,0.22947897
EIF4G1,ENSG00000114867,Gene Expression,False,1884,False,0.9243765248179315,0.5175343281371536,-0.30026138
POLR2H,ENSG00000163882,Gene Expression,False,1402,False,0.6273883926549308,0.40698706326226,-0.26749402
VPS8,ENSG00000156931,Gene Expression,False,2187,False,1.3847347013484825,0.9748164463595266,0.059085283
MAP3K13,ENSG00000073803,Gene Expression,False,2269,False,1.4392297357352042,0.9709466323310322,0.052296326
SENP2,ENSG00000163904,Gene Expression,False,1922,False,0.9395010760414555,0.49321098007534336,-0.35537684
TRA2B,ENSG00000136527,Gene Expression,False,2196,False,1.1951557902118262,0.7022704561156248,-0.1810836
DNAJB11,ENSG00000090520,Gene Expression,False,1574,False,0.6828631038155092,0.33554125040676896,-0.48496452
EIF4A2,ENSG00000156976,Gene Expression,False,2124,False,1.2572008697728836,1.0622042010640198,0.5153164
RFC4,ENSG00000163918,Gene Expression,False,1040,False,0.5108219014238565,0.6205666274590187,1.4525064
LPP,ENSG00000145012,Gene Expression,False,2468,False,1.8815846570828805,1.327152100305448,0.038488463
TPRG1,ENSG00000188001,Gene Expression,False,2231,False,1.8312167486338131,1.75689647498393,0.6554109
CCDC50,ENSG00000152492,Gene Expression,False,1508,False,0.7019236291816705,0.49454315296412765,-0.0009862577
FGF12,ENSG00000114279,Gene Expression,False,1539,True,1.559132964981158,2.4601684837547886,2.6648939
OPA1,ENSG00000198836,Gene Expression,False,2310,False,1.360067063521399,0.7417417316299315,-0.3498064
ATP13A3,ENSG00000133657,Gene Expression,False,2053,False,1.1439429090953135,0.803580263504239,0.014930677
LSG1,ENSG00000041802,Gene Expression,False,1661,False,0.7579300468780866,0.394671551729797,-0.30498064
XXYLT1,ENSG00000173950,Gene Expression,False,1639,False,0.7691927047789857,0.42885782888810337,-0.20092265
ACAP2,ENSG00000114331,Gene Expression,False,2576,False,1.9265502619504877,0.6119335344070927,-0.9882484
PPP1R2,ENSG00000184203,Gene Expression,False,1785,True,0.9911567240700646,1.7680193813247245,2.5332742
TNK2,ENSG00000061938,Gene Expression,False,2399,False,1.4741596626025655,0.5157567658495514,-0.7462603
TFRC,ENSG00000072274,Gene Expression,False,1937,False,1.046893657255417,0.8180672215254012,0.3807309
PCYT1A,ENSG00000161217,Gene Expression,False,1490,False,0.6348173955687058,0.251948717083022,-0.7394078
UBXN7,ENSG00000163960,Gene Expression,False,1958,False,0.9792192211676539,0.49566796433410654,-0.34980944
RNF168,ENSG00000163961,Gene Expression,False,2071,False,1.162750220648765,0.7074008279681883,-0.17115736
WDR53,ENSG00000185798,Gene Expression,False,1275,False,0.5633725951847572,0.40161033549982106,0.3897515
PIGX,ENSG00000163964,Gene Expression,False,1389,False,0.600618390100657,0.34946246354583343,0.13663973
PAK2,ENSG00000180370,Gene Expression,False,2511,False,1.9155682866677335,1.3805536802459613,0.11514946
SENP5,ENSG00000119231,Gene Expression,False,2520,False,1.7119962901460137,0.6420568711775659,-0.7993278
NCBP2,ENSG00000114503,Gene Expression,False,1704,False,0.816442434819793,0.5515348880175932,0.17248814
DLG1,ENSG00000075711,Gene Expression,False,2606,False,2.571508448758007,1.0675878378259407,-1.3889059
BDH1,ENSG00000161267,Gene Expression,False,1692,False,0.8314849646281226,0.5997266719732803,0.3191768
RUBCN,ENSG00000145016,Gene Expression,False,1708,False,0.7776251201734461,0.5832805333836312,0.26911718
FYTTD1,ENSG00000122068,Gene Expression,False,1629,False,0.7831149736905809,0.5380113155643886,0.1313244
LRCH3,ENSG00000186001,Gene Expression,False,2353,False,1.466030558554081,0.818964138541717,-0.21433224
IQCG,ENSG00000114473,Gene Expression,False,1754,True,1.280138550099568,2.1918850941852868,2.7010238
RPL35A,ENSG00000182899,Gene Expression,False,2061,True,1.9371543702104792,2.8311751759096446,2.197599
LMLN,ENSG00000185621,Gene Expression,False,1688,False,0.9384366512267682,0.9153943062414304,0.6012691
ZNF595,ENSG00000272602,Gene Expression,False,1321,False,0.563472038198955,0.3433585668117417,0.10701306
ZNF718,ENSG00000250312,Gene Expression,False,2261,False,1.3661887819966807,0.6901573456071729,-0.44030282
ZNF141,ENSG00000131127,Gene Expression,False,1632,False,0.7170760351087253,0.23910248428588285,-0.77850986
ZNF721,ENSG00000182903,Gene Expression,False,2522,False,1.6105194569361485,0.399166896512051,-1.1898845
PIGG,ENSG00000174227,Gene Expression,False,1599,False,0.6797028807562304,0.20846834987138094,-0.8717556
ATP5ME,ENSG00000169020,Gene Expression,False,1570,False,0.8325749460394419,1.0238337345850657,1.6100959
PCGF3,ENSG00000185619,Gene Expression,False,2080,False,0.9971078870411297,0.22349181749483168,-0.9665467
GAK,ENSG00000178950,Gene Expression,False,2293,False,1.3825134590161612,0.5215482683186482,-0.7361
TMEM175,ENSG00000127419,Gene Expression,False,1488,False,0.6320016634347178,0.19591086717274542,-0.90997875
CTBP1,ENSG00000159692,Gene Expression,False,1865,False,0.8384018206270211,0.14311030824254195,-1.0706958
MAEA,ENSG00000090316,Gene Expression,False,1555,False,0.6348781602091361,0.12871960830554885,-1.114499
UVSSA,ENSG00000163945,Gene Expression,False,2276,False,1.4768100073864423,0.7117543732046145,-0.40241435
SLBP,ENSG00000163950,Gene Expression,False,1461,False,0.6773418499263875,0.4622488189977991,-0.09928543
TACC3,ENSG00000013810,Gene Expression,False,1567,False,0.9826600402760309,1.1275734428035742,1.0820563
LETM1,ENSG00000168924,Gene Expression,False,1563,False,0.6807367869131449,0.19950165724191382,-0.89904886
NSD2,ENSG00000109685,Gene Expression,False,2501,False,2.1580268956925304,1.6197842926081683,0.030323958
NELFA,ENSG00000185049,Gene Expression,False,1477,False,0.6575090879420931,0.4427254502479611,-0.15871167
POLN,ENSG00000130997,Gene Expression,False,1653,False,0.8363317107554814,0.6054431392867948,0.33657688
HAUS3,ENSG00000214367,Gene Expression,False,1007,False,0.3912306265048254,0.14666594343422287,-0.84768003
MXD4,ENSG00000123933,Gene Expression,False,1573,False,0.7442470925316674,0.34776694274207814,-0.4477513
ZFYVE28,ENSG00000159733,Gene Expression,False,1369,False,0.6364295385346597,0.4600335752575752,-0.1060283
RNF4,ENSG00000063978,Gene Expression,False,2125,False,1.0413721226299688,0.23862427789644858,-0.93225735
FAM193A,ENSG00000125386,Gene Expression,False,2405,False,1.4512499615068246,0.41570387781180335,-0.9217868
ADD1,ENSG00000087274,Gene Expression,False,2290,False,1.2004146105366633,0.25933046360638234,-1.0380841
MFSD10,ENSG00000109736,Gene Expression,False,1399,False,0.6213677722573857,0.38430361832560034,-0.3365391
NOP14,ENSG00000087269,Gene Expression,False,1411,False,0.5736631638415246,0.1875891074129552,-0.64905
HTT,ENSG00000197386,Gene Expression,False,2479,False,1.6948213836707173,0.6301421869432511,-0.8184861
RGS12,ENSG00000159788,Gene Expression,False,2186,False,1.349813481582545,0.793447256089431,-0.25909746
DOK7,ENSG00000175920,Gene Expression,False,1064,False,0.5439833679015224,0.7420820209927974,2.0423095
LRPAP1,ENSG00000163956,Gene Expression,False,1255,False,0.5309676276289496,0.33735471984168613,0.07787201
STX18,ENSG00000168818,Gene Expression,False,1674,False,0.841735117022058,0.6552091690651896,0.48805732
WFS1,ENSG00000109501,Gene Expression,False,1519,False,0.689780915328445,0.2949142035723982,-0.6086272
PPP2R2C,ENSG00000074211,Gene Expression,False,1336,False,0.7103701597521621,0.7816257296870386,0.8728506
MAN2B2,ENSG00000013288,Gene Expression,False,1484,False,0.6238289791214003,0.16154277345634102,-1.0145901
MRFAP1,ENSG00000179010,Gene Expression,False,1320,False,0.7248167529314704,1.0220622570811122,1.6047038
MRFAP1L1,ENSG00000178988,Gene Expression,False,1009,False,0.3863857235543643,0.13034243859000003,-0.9269099
KIAA0232,ENSG00000170871,Gene Expression,False,2504,False,1.6268565172827882,0.6284514204216,-0.8212048
TBC1D14,ENSG00000132405,Gene Expression,False,2031,False,1.0644738321450096,0.5802228854836741,-0.15821227
WDR1,ENSG00000071127,Gene Expression,False,1236,False,0.4995166443977796,0.27799000139945756,-0.21026838
RAB28,ENSG00000157869,Gene Expression,False,2205,False,1.2441241899307303,0.455919108202384,-0.6577244
BOD1L1,ENSG00000038219,Gene Expression,False,2165,False,1.1687807647618753,0.4826042486446867,-0.60609394
CPEB2,ENSG00000137449,Gene Expression,False,2130,False,1.5996359578116353,1.9937387712769188,1.3741193
CC2D2A,ENSG00000048342,Gene Expression,False,1022,True,0.4998997834345319,0.7954658923927763,2.3014205
FBXL5,ENSG00000118564,Gene Expression,False,2208,False,1.2696868723121195,0.5301410948212126,-0.5141196
FAM200B,ENSG00000237765,Gene Expression,False,1160,False,0.45846463918780833,0.1799892002216255,-0.6859379
TAPT1,ENSG00000169762,Gene Expression,False,1563,False,0.6995810654750747,0.29229961751365,-0.6165856
MED28,ENSG00000118579,Gene Expression,False,1230,False,0.47963199987666216,0.11526412132266009,-1.0000961
DCAF16,ENSG00000163257,Gene Expression,False,1565,False,0.6676890150469642,0.18213816502559446,-0.9519008
LCORL,ENSG00000178177,Gene Expression,False,2009,False,1.1430762582196687,0.8026597752627452,0.013149715
PACRGL,ENSG00000163138,Gene Expression,False,1730,False,0.8012321092470402,0.3231067033467636,-0.52281344
ADGRA3,ENSG00000152990,Gene Expression,False,1536,False,0.7154569545737937,0.35700904610277223,-0.4196197
DHX15,ENSG00000109606,Gene Expression,False,2381,False,1.4538228973557485,0.4595111273064522,-0.8449341
CCDC149,ENSG00000181982,Gene Expression,False,1808,False,0.9489020559546281,0.5429765206697271,-0.24261065
ANAPC4,ENSG00000053900,Gene Expression,False,1693,False,0.7467200756880505,0.1899928776658342,-0.9279922
SEL1L3,ENSG00000091490,Gene Expression,False,1025,False,0.5252464803061254,0.7579708127620174,2.1194293
RBPJ,ENSG00000168214,Gene Expression,False,2256,False,1.270514458337166,0.5727328212653088,-0.4317131
TBC1D19,ENSG00000109680,Gene Expression,False,1800,False,0.8735896848482861,0.4204991020517397,-0.52013826
STIM2,ENSG00000109689,Gene Expression,False,1906,False,0.9678571652435297,0.4791770739667513,-0.38717696
ARAP2,ENSG00000047365,Gene Expression,False,1891,False,1.0373274615942998,0.8885608989828961,0.54046595
C4orf19,ENSG00000154274,Gene Expression,False,1725,False,1.07839936345591,1.2481169622495774,1.3552017
